VPNr, Trial, band, XLoc, YLoc
77,819,6,273,62
77,819,6,87,123
77,819,6,158,77
77,819,6,157,169
77,819,6,96,57
77,819,6,203,164
77,819,6,233,140
77,819,6,5,68
77,819,6,229,49
77,819,6,233,233
77,819,6,49,247
77,819,6,332,159
77,819,6,312,8
77,819,6,303,166
77,819,6,178,40
77,819,6,105,146
77,819,6,209,128
77,819,6,2,225
77,819,6,167,192
77,819,6,330,72
77,819,6,92,46
77,819,6,261,92
77,820,3,159,268
77,820,3,382,207
77,820,4,372,262
77,820,5,264,30
77,820,5,275,64
77,820,5,375,89
77,820,5,230,187
77,820,6,329,175
77,820,6,289,259
77,820,6,220,245
77,820,6,60,40
77,820,6,19,99
77,820,6,112,270
77,820,6,382,245
77,820,6,178,261
77,820,6,116,227
77,820,6,371,69
77,820,6,319,189
77,820,6,32,228
77,820,6,362,194
77,820,6,346,268
77,820,6,344,176
77,820,6,53,248
77,820,6,296,225
77,820,6,110,148
77,820,6,100,20
77,820,6,172,108
77,820,6,257,57
77,820,6,211,213
77,820,6,31,194
77,820,6,320,212
77,820,6,327,5
77,820,6,4,184
77,820,6,80,89
77,820,6,366,61
77,821,3,272,21
77,821,5,317,69
77,821,5,127,1
77,821,5,17,137
77,821,5,164,199
77,821,5,364,160
77,821,5,326,207
77,821,5,293,223
77,821,6,2,3
77,821,6,243,67
77,821,6,178,116
77,821,6,325,35
77,821,6,328,225
77,821,6,163,59
77,821,6,75,195
77,821,6,278,218
77,821,6,74,46
77,821,6,317,160
77,821,6,137,197
77,821,6,208,288
77,821,6,43,179
77,821,6,105,216
77,821,6,250,70
77,821,6,44,65
77,821,6,330,21
77,821,6,178,250
77,821,6,71,71
77,821,6,44,8
77,821,6,85,182
77,821,6,196,19
77,821,6,44,240
77,821,6,328,231
77,821,6,10,283
77,821,6,167,241
77,822,3,349,206
77,822,4,9,253
77,822,4,320,100
77,822,5,310,80
77,822,5,330,164
77,822,5,76,8
77,822,5,161,154
77,822,5,1,237
77,822,5,281,178
77,822,6,381,193
77,822,6,204,240
77,822,6,196,263
77,822,6,376,31
77,822,6,44,144
77,822,6,370,175
77,822,6,127,75
77,822,6,366,75
77,822,6,173,133
77,822,6,7,115
77,822,6,261,136
77,822,6,51,44
77,822,6,317,269
77,822,6,148,171
77,822,6,72,111
77,822,6,70,280
77,822,6,109,92
77,822,6,220,125
77,822,6,16,23
77,822,6,283,138
77,822,6,175,35
77,822,6,357,283
77,822,6,79,23
77,822,6,1,191
77,823,4,207,157
77,823,4,22,109
77,823,5,199,282
77,823,5,192,158
77,823,5,85,237
77,823,6,272,242
77,823,6,265,195
77,823,6,335,185
77,823,6,165,158
77,823,6,199,92
77,823,6,355,54
77,823,6,6,166
77,823,6,314,283
77,823,6,317,159
77,823,6,188,11
77,823,6,255,268
77,823,6,335,128
77,823,6,309,239
77,823,6,193,212
77,823,6,12,268
77,823,6,61,242
77,823,6,373,152
77,823,6,2,48
77,823,6,252,15
77,823,6,143,215
77,823,6,5,212
77,823,6,9,259
77,823,6,212,54
77,823,6,183,166
77,823,6,88,230
77,823,6,188,4
77,823,6,42,194
77,824,3,65,43
77,824,3,91,212
77,824,3,332,128
77,824,3,208,93
77,824,4,69,173
77,824,5,69,219
77,824,5,11,102
77,824,5,31,141
77,824,5,99,107
77,824,5,64,8
77,824,6,149,42
77,824,6,133,116
77,824,6,11,250
77,824,6,141,85
77,824,6,6,271
77,824,6,131,48
77,824,6,45,134
77,824,6,8,160
77,824,6,283,167
77,824,6,97,83
77,824,6,353,277
77,824,6,40,253
77,824,6,150,188
77,824,6,151,284
77,824,6,69,75
77,824,6,305,74
77,824,6,177,67
77,824,6,352,26
77,824,6,26,34
77,824,6,239,226
77,824,6,241,156
77,825,4,78,93
77,825,4,170,130
77,825,5,284,114
77,825,5,32,208
77,825,5,101,129
77,825,5,295,85
77,825,6,349,231
77,825,6,106,122
77,825,6,210,26
77,825,6,253,234
77,825,6,335,42
77,825,6,333,33
77,825,6,204,180
77,825,6,96,20
77,825,6,313,23
77,825,6,19,95
77,825,6,85,100
77,825,6,140,105
77,825,6,384,270
77,825,6,373,95
77,825,6,32,282
77,825,6,211,185
77,825,6,49,86
77,825,6,373,56
77,825,6,23,23
77,825,6,206,127
77,825,6,212,233
77,825,6,195,262
77,825,6,90,165
77,825,6,374,187
77,826,3,46,97
77,826,4,98,264
77,826,5,224,176
77,826,5,291,119
77,826,5,12,22
77,826,5,285,247
77,826,5,153,255
77,826,5,159,70
77,826,6,221,197
77,826,6,71,23
77,826,6,81,17
77,826,6,60,163
77,826,6,38,96
77,826,6,116,43
77,826,6,61,84
77,826,6,56,30
77,826,6,241,251
77,826,6,265,23
77,826,6,272,43
77,826,6,36,124
77,826,6,25,31
77,826,6,10,191
77,826,6,367,233
77,826,6,165,149
77,826,6,372,156
77,826,6,366,155
77,826,6,291,170
77,826,6,297,288
77,826,6,157,271
77,827,2,229,130
77,827,4,358,7
77,827,5,161,120
77,827,5,129,285
77,827,5,319,135
77,827,5,75,203
77,827,5,31,135
77,827,5,175,198
77,827,6,358,52
77,827,6,7,122
77,827,6,3,220
77,827,6,254,29
77,827,6,355,131
77,827,6,358,140
77,827,6,310,201
77,827,6,317,179
77,827,6,182,192
77,827,6,145,282
77,827,6,117,12
77,827,6,229,2
77,827,6,287,91
77,827,6,368,16
77,827,6,82,238
77,827,6,44,19
77,827,6,70,52
77,827,6,86,114
77,827,6,344,174
77,827,6,369,141
77,827,6,333,46
77,827,6,324,171
77,827,6,148,205
77,827,6,55,66
77,828,4,82,110
77,828,4,259,157
77,828,5,94,66
77,828,5,376,44
77,828,5,114,139
77,828,5,25,107
77,828,5,343,64
77,828,6,139,27
77,828,6,255,181
77,828,6,343,102
77,828,6,116,20
77,828,6,154,82
77,828,6,126,121
77,828,6,174,5
77,828,6,1,146
77,828,6,90,11
77,828,6,383,215
77,828,6,83,89
77,828,6,316,28
77,828,6,121,70
77,828,6,260,254
77,828,6,120,267
77,828,6,220,134
77,828,6,217,97
77,828,6,178,255
77,828,6,229,142
77,828,6,15,148
77,828,6,259,285
77,828,6,284,34
77,828,6,49,138
77,828,6,326,24
77,829,4,231,267
77,829,5,40,201
77,829,5,68,181
77,829,5,41,228
77,829,5,103,119
77,829,5,53,149
77,829,6,18,187
77,829,6,76,88
77,829,6,146,222
77,829,6,148,9
77,829,6,261,38
77,829,6,318,121
77,829,6,153,136
77,829,6,295,215
77,829,6,233,32
77,829,6,136,15
77,829,6,12,182
77,829,6,127,38
77,829,6,188,169
77,829,6,299,200
77,829,6,224,108
77,829,6,102,1
77,829,6,377,119
77,829,6,91,20
77,829,6,205,19
77,829,6,66,248
77,829,6,354,134
77,829,6,110,160
77,829,6,299,175
77,829,6,179,5
77,830,4,307,232
77,830,4,82,61
77,830,4,352,153
77,830,5,80,215
77,830,6,263,82
77,830,6,132,67
77,830,6,54,33
77,830,6,157,11
77,830,6,3,8
77,830,6,325,214
77,830,6,72,2
77,830,6,219,60
77,830,6,327,174
77,830,6,341,89
77,830,6,91,188
77,830,6,159,14
77,830,6,93,41
77,830,6,134,65
77,830,6,340,54
77,830,6,11,276
77,830,6,116,210
77,830,6,239,155
77,830,6,6,96
77,830,6,98,1
77,830,6,84,73
77,830,6,66,182
77,830,6,383,29
77,830,6,93,159
77,830,6,44,259
77,830,6,122,19
77,830,6,132,122
77,830,6,81,108
77,830,6,75,231
77,831,4,359,229
77,831,4,131,2
77,831,4,348,22
77,831,5,362,25
77,831,5,6,257
77,831,5,183,168
77,831,5,294,143
77,831,5,167,288
77,831,5,58,47
77,831,6,116,11
77,831,6,322,192
77,831,6,350,138
77,831,6,374,101
77,831,6,333,70
77,831,6,371,42
77,831,6,331,264
77,831,6,219,268
77,831,6,65,30
77,831,6,368,104
77,831,6,264,286
77,831,6,370,145
77,831,6,381,212
77,831,6,187,193
77,831,6,217,72
77,831,6,165,177
77,831,6,318,176
77,831,6,7,182
77,831,6,346,226
77,831,6,42,67
77,831,6,129,190
77,831,6,339,176
77,831,6,264,149
77,831,6,300,103
77,831,6,271,85
77,831,6,275,287
77,831,6,373,253
77,832,2,111,94
77,832,3,87,185
77,832,4,97,13
77,832,4,342,197
77,832,5,188,95
77,832,5,252,109
77,832,5,267,234
77,832,5,189,97
77,832,5,53,195
77,832,5,157,147
77,832,6,89,131
77,832,6,336,76
77,832,6,146,232
77,832,6,375,159
77,832,6,207,13
77,832,6,182,257
77,832,6,303,243
77,832,6,326,121
77,832,6,47,252
77,832,6,220,227
77,832,6,165,142
77,832,6,330,1
77,832,6,35,267
77,832,6,312,93
77,832,6,344,218
77,832,6,273,226
77,832,6,284,136
77,832,6,255,235
77,832,6,145,226
77,832,6,346,87
77,832,6,132,92
77,832,6,131,24
77,832,6,180,170
77,832,6,93,266
77,832,6,82,131
77,833,2,184,120
77,833,4,289,186
77,833,5,226,31
77,833,5,138,76
77,833,5,92,273
77,833,5,110,21
77,833,5,67,182
77,833,5,365,267
77,833,5,39,272
77,833,5,103,198
77,833,6,289,245
77,833,6,259,253
77,833,6,80,47
77,833,6,373,183
77,833,6,145,92
77,833,6,375,194
77,833,6,65,68
77,833,6,187,195
77,833,6,168,70
77,833,6,319,259
77,833,6,239,239
77,833,6,283,138
77,833,6,172,268
77,833,6,318,70
77,833,6,300,185
77,833,6,114,40
77,833,6,321,106
77,833,6,378,19
77,833,6,271,48
77,833,6,310,40
77,833,6,309,2
77,833,6,29,11
77,833,6,309,155
77,833,6,79,233
77,834,3,354,216
77,834,4,43,187
77,834,5,134,165
77,834,5,270,261
77,834,5,128,98
77,834,6,157,72
77,834,6,197,96
77,834,6,248,140
77,834,6,218,91
77,834,6,267,245
77,834,6,322,228
77,834,6,213,284
77,834,6,331,65
77,834,6,86,72
77,834,6,215,267
77,834,6,158,110
77,834,6,288,232
77,834,6,303,22
77,834,6,326,195
77,834,6,141,287
77,834,6,68,196
77,834,6,204,192
77,834,6,65,192
77,834,6,188,195
77,834,6,266,197
77,834,6,213,77
77,834,6,341,216
77,834,6,325,105
77,834,6,366,22
77,834,6,334,153
77,834,6,37,32
77,834,6,176,53
77,834,6,373,242
77,835,5,275,85
77,835,5,131,35
77,835,5,265,212
77,835,5,345,194
77,835,5,27,149
77,835,5,245,193
77,835,5,244,53
77,835,6,104,233
77,835,6,203,240
77,835,6,322,63
77,835,6,164,37
77,835,6,285,179
77,835,6,51,202
77,835,6,154,199
77,835,6,368,121
77,835,6,175,148
77,835,6,375,176
77,835,6,44,77
77,835,6,177,46
77,835,6,20,75
77,835,6,52,219
77,835,6,297,260
77,835,6,276,185
77,835,6,159,58
77,835,6,275,204
77,835,6,344,41
77,835,6,177,44
77,835,6,360,86
77,835,6,47,189
77,835,6,290,276
77,835,6,377,197
77,835,6,325,44
77,836,3,275,30
77,836,3,155,38
77,836,4,329,145
77,836,4,191,155
77,836,4,15,53
77,836,5,113,167
77,836,5,242,71
77,836,5,104,78
77,836,5,381,16
77,836,5,139,121
77,836,5,66,127
77,836,5,344,86
77,836,5,251,142
77,836,5,334,81
77,836,6,132,121
77,836,6,137,251
77,836,6,1,143
77,836,6,183,88
77,836,6,309,110
77,836,6,321,35
77,836,6,314,253
77,836,6,227,151
77,836,6,376,10
77,836,6,104,36
77,836,6,146,113
77,836,6,296,19
77,836,6,323,283
77,836,6,135,78
77,836,6,95,218
77,836,6,297,228
77,836,6,167,174
77,836,6,310,56
77,836,6,213,68
77,836,6,138,240
77,836,6,20,60
77,837,4,145,40
77,837,4,331,61
77,837,4,338,243
77,837,4,274,130
77,837,4,99,21
77,837,4,44,220
77,837,5,341,247
77,837,5,152,257
77,837,5,181,89
77,837,5,51,155
77,837,5,106,107
77,837,5,24,69
77,837,6,295,252
77,837,6,272,114
77,837,6,5,9
77,837,6,81,166
77,837,6,175,210
77,837,6,253,166
77,837,6,327,261
77,837,6,186,223
77,837,6,209,25
77,837,6,363,242
77,837,6,277,153
77,837,6,11,195
77,837,6,262,132
77,837,6,319,261
77,837,6,341,195
77,837,6,146,264
77,837,6,75,219
77,837,6,269,226
77,837,6,303,131
77,837,6,105,266
77,837,6,28,113
77,837,6,54,16
77,838,4,123,104
77,838,5,50,288
77,838,5,343,226
77,838,5,177,232
77,838,5,150,58
77,838,5,20,135
77,838,6,31,69
77,838,6,19,242
77,838,6,169,214
77,838,6,277,229
77,838,6,180,95
77,838,6,279,256
77,838,6,60,59
77,838,6,64,185
77,838,6,56,26
77,838,6,264,147
77,838,6,350,283
77,838,6,108,52
77,838,6,195,280
77,838,6,70,25
77,838,6,37,177
77,838,6,118,10
77,838,6,337,154
77,838,6,149,177
77,838,6,334,105
77,838,6,334,11
77,838,6,40,222
77,838,6,103,87
77,838,6,110,105
77,838,6,348,51
77,838,6,336,129
77,838,6,316,283
77,838,6,169,195
77,839,3,129,139
77,839,3,128,160
77,839,5,371,199
77,839,5,165,30
77,839,5,5,146
77,839,5,151,231
77,839,6,196,129
77,839,6,165,229
77,839,6,210,248
77,839,6,384,250
77,839,6,371,232
77,839,6,181,27
77,839,6,144,164
77,839,6,89,181
77,839,6,268,218
77,839,6,171,214
77,839,6,285,173
77,839,6,67,102
77,839,6,207,15
77,839,6,268,225
77,839,6,146,109
77,839,6,35,278
77,839,6,223,101
77,839,6,127,255
77,839,6,223,142
77,839,6,202,110
77,839,6,245,187
77,839,6,285,231
77,839,6,179,286
77,839,6,344,102
77,839,6,258,52
77,839,6,67,258
77,839,6,150,271
77,839,6,126,105
77,839,6,42,268
77,839,6,260,36
77,840,3,223,105
77,840,3,357,49
77,840,3,358,244
77,840,4,129,70
77,840,4,51,247
77,840,5,198,104
77,840,5,225,134
77,840,5,203,41
77,840,5,235,158
77,840,5,308,148
77,840,5,140,80
77,840,5,240,162
77,840,6,305,273
77,840,6,125,59
77,840,6,349,191
77,840,6,311,264
77,840,6,346,62
77,840,6,64,128
77,840,6,262,273
77,840,6,280,134
77,840,6,225,75
77,840,6,360,124
77,840,6,384,54
77,840,6,203,161
77,840,6,71,172
77,840,6,111,58
77,840,6,337,233
77,840,6,106,39
77,840,6,37,34
77,840,6,63,65
77,840,6,83,273
77,840,6,299,148
77,840,6,30,142
77,840,6,208,252
77,840,6,108,43
77,841,4,163,87
77,841,4,334,151
77,841,4,182,198
77,841,5,336,13
77,841,5,185,241
77,841,5,256,273
77,841,5,261,216
77,841,5,253,209
77,841,5,137,99
77,841,5,123,126
77,841,5,374,197
77,841,5,278,85
77,841,6,266,195
77,841,6,54,95
77,841,6,245,179
77,841,6,329,186
77,841,6,75,206
77,841,6,46,52
77,841,6,117,61
77,841,6,274,69
77,841,6,77,68
77,841,6,57,209
77,841,6,89,211
77,841,6,120,29
77,841,6,182,39
77,841,6,187,217
77,841,6,86,35
77,841,6,183,237
77,841,6,258,209
77,841,6,112,167
77,841,6,162,1
77,841,6,284,77
77,841,6,189,226
77,841,6,110,44
77,842,4,148,213
77,842,5,75,44
77,842,5,164,169
77,842,6,206,276
77,842,6,165,56
77,842,6,343,208
77,842,6,102,241
77,842,6,85,224
77,842,6,116,10
77,842,6,209,156
77,842,6,103,198
77,842,6,159,69
77,842,6,226,75
77,842,6,224,112
77,842,6,64,3
77,842,6,244,151
77,842,6,281,182
77,842,6,180,201
77,842,6,314,197
77,842,6,377,133
77,842,6,341,77
77,842,6,170,214
77,842,6,197,265
77,842,6,69,250
77,842,6,140,30
77,842,6,29,29
77,842,6,277,218
77,842,6,65,123
77,842,6,327,109
77,842,6,377,281
77,842,6,36,155
77,842,6,312,268
77,842,6,98,115
77,843,4,201,209
77,843,4,144,269
77,843,5,117,170
77,843,5,236,116
77,843,5,160,110
77,843,5,276,253
77,843,5,11,85
77,843,5,33,36
77,843,6,290,138
77,843,6,368,16
77,843,6,242,250
77,843,6,358,219
77,843,6,76,13
77,843,6,24,2
77,843,6,44,59
77,843,6,326,267
77,843,6,252,136
77,843,6,211,53
77,843,6,323,164
77,843,6,289,233
77,843,6,227,52
77,843,6,43,106
77,843,6,81,134
77,843,6,294,20
77,843,6,245,71
77,843,6,358,36
77,843,6,346,159
77,843,6,261,226
77,843,6,288,267
77,843,6,66,76
77,843,6,87,75
77,843,6,58,173
77,844,2,95,83
77,844,4,345,147
77,844,4,259,241
77,844,5,84,82
77,844,5,148,271
77,844,5,353,243
77,844,5,4,18
77,844,5,309,21
77,844,5,312,72
77,844,5,40,221
77,844,6,277,86
77,844,6,281,35
77,844,6,267,97
77,844,6,344,44
77,844,6,379,165
77,844,6,11,55
77,844,6,249,76
77,844,6,259,83
77,844,6,281,219
77,844,6,91,233
77,844,6,265,135
77,844,6,28,171
77,844,6,187,181
77,844,6,172,4
77,844,6,110,196
77,844,6,227,96
77,844,6,135,174
77,844,6,105,213
77,844,6,117,132
77,844,6,119,152
77,844,6,348,219
77,845,2,53,153
77,845,4,207,181
77,845,5,178,261
77,845,5,111,181
77,845,5,306,5
77,845,5,366,9
77,845,5,191,176
77,845,5,6,12
77,845,5,207,211
77,845,6,384,212
77,845,6,231,114
77,845,6,146,201
77,845,6,275,255
77,845,6,67,126
77,845,6,111,51
77,845,6,122,110
77,845,6,204,213
77,845,6,226,182
77,845,6,103,9
77,845,6,218,218
77,845,6,299,128
77,845,6,112,40
77,845,6,6,239
77,845,6,141,101
77,845,6,52,268
77,845,6,97,242
77,845,6,181,197
77,845,6,86,269
77,845,6,32,96
77,845,6,307,41
77,846,3,127,280
77,846,4,172,186
77,846,5,371,112
77,846,5,304,189
77,846,5,275,183
77,846,5,378,34
77,846,5,190,191
77,846,5,10,188
77,846,6,305,73
77,846,6,94,203
77,846,6,345,103
77,846,6,359,211
77,846,6,12,43
77,846,6,193,10
77,846,6,171,44
77,846,6,365,10
77,846,6,96,19
77,846,6,256,28
77,846,6,353,172
77,846,6,26,121
77,846,6,337,47
77,846,6,268,131
77,846,6,148,3
77,846,6,52,73
77,846,6,51,33
77,846,6,114,41
77,846,6,180,111
77,846,6,65,98
77,846,6,101,183
77,846,6,271,183
77,846,6,302,186
77,846,6,157,100
77,846,6,163,64
77,847,5,317,45
77,847,5,239,270
77,847,5,66,277
77,847,5,331,72
77,847,5,112,175
77,847,5,305,73
77,847,5,153,120
77,847,6,112,14
77,847,6,266,226
77,847,6,231,213
77,847,6,112,21
77,847,6,336,191
77,847,6,102,262
77,847,6,47,103
77,847,6,120,160
77,847,6,222,189
77,847,6,122,161
77,847,6,302,152
77,847,6,207,3
77,847,6,364,48
77,847,6,121,259
77,847,6,147,249
77,847,6,109,78
77,847,6,362,245
77,847,6,150,218
77,847,6,80,124
77,847,6,371,235
77,847,6,268,44
77,847,6,333,209
77,847,6,224,36
77,847,6,271,213
77,847,6,142,134
77,848,4,2,177
77,848,5,352,62
77,848,5,345,224
77,848,5,277,45
77,848,5,207,75
77,848,6,181,148
77,848,6,160,146
77,848,6,76,141
77,848,6,156,156
77,848,6,174,227
77,848,6,117,193
77,848,6,65,86
77,848,6,68,109
77,848,6,46,105
77,848,6,338,167
77,848,6,231,80
77,848,6,321,73
77,848,6,86,29
77,848,6,151,79
77,848,6,117,102
77,848,6,50,235
77,848,6,300,135
77,848,6,83,286
77,848,6,72,108
77,848,6,260,72
77,848,6,359,208
77,848,6,123,141
77,848,6,187,102
77,848,6,292,38
77,848,6,183,120
77,848,6,191,84
77,848,6,338,12
77,848,6,365,76
77,848,6,8,183
77,848,6,176,205
77,849,3,353,179
77,849,4,65,137
77,849,5,249,9
77,849,5,344,281
77,849,5,28,271
77,849,5,275,57
77,849,5,345,98
77,849,5,306,127
77,849,5,116,105
77,849,5,21,85
77,849,6,166,273
77,849,6,130,270
77,849,6,282,177
77,849,6,281,134
77,849,6,167,283
77,849,6,76,166
77,849,6,223,7
77,849,6,12,145
77,849,6,4,162
77,849,6,116,199
77,849,6,297,246
77,849,6,309,162
77,849,6,72,14
77,849,6,21,61
77,849,6,69,162
77,849,6,341,276
77,849,6,286,93
77,849,6,282,247
77,849,6,12,65
77,849,6,262,70
77,849,6,179,191
77,849,6,244,234
77,849,6,147,234
77,849,6,306,43
77,850,2,309,5
77,850,3,384,276
77,850,3,157,40
77,850,4,234,96
77,850,5,88,222
77,850,5,381,144
77,850,5,278,101
77,850,5,299,45
77,850,5,17,7
77,850,5,31,71
77,850,5,283,280
77,850,5,58,269
77,850,5,125,124
77,850,5,14,8
77,850,6,229,71
77,850,6,211,4
77,850,6,316,113
77,850,6,359,15
77,850,6,59,194
77,850,6,27,260
77,850,6,81,17
77,850,6,172,269
77,850,6,38,165
77,850,6,324,281
77,850,6,75,37
77,850,6,280,87
77,850,6,172,21
77,850,6,192,82
77,850,6,343,125
77,850,6,33,58
77,850,6,219,91
77,850,6,155,170
77,850,6,162,218
77,850,6,336,71
77,850,6,22,128
77,850,6,18,245
77,850,6,82,200
77,851,4,236,155
77,851,4,361,12
77,851,4,59,200
77,851,5,155,84
77,851,5,285,31
77,851,5,281,210
77,851,5,72,18
77,851,5,210,173
77,851,5,258,172
77,851,6,182,198
77,851,6,167,164
77,851,6,277,241
77,851,6,377,235
77,851,6,13,101
77,851,6,305,204
77,851,6,225,186
77,851,6,185,66
77,851,6,334,2
77,851,6,377,203
77,851,6,254,229
77,851,6,255,242
77,851,6,128,207
77,851,6,26,65
77,851,6,86,137
77,851,6,46,36
77,851,6,381,207
77,851,6,48,200
77,851,6,313,274
77,851,6,300,140
77,851,6,350,161
77,851,6,332,281
77,851,6,375,153
77,851,6,85,95
77,851,6,282,238
77,851,6,49,172
77,851,6,161,155
77,852,3,55,56
77,852,4,321,91
77,852,4,295,286
77,852,5,121,63
77,852,5,35,264
77,852,5,251,21
77,852,6,51,28
77,852,6,365,283
77,852,6,3,173
77,852,6,367,23
77,852,6,3,199
77,852,6,62,219
77,852,6,80,163
77,852,6,284,16
77,852,6,319,192
77,852,6,327,65
77,852,6,208,236
77,852,6,334,243
77,852,6,160,168
77,852,6,157,175
77,852,6,318,16
77,852,6,148,210
77,852,6,201,34
77,852,6,154,164
77,852,6,116,70
77,852,6,339,103
77,852,6,166,43
77,852,6,303,115
77,852,6,373,114
77,852,6,327,62
77,852,6,329,98
77,852,6,27,15
77,852,6,299,190
77,852,6,7,48
77,852,6,317,127
77,853,4,246,254
77,853,5,21,80
77,853,5,142,223
77,853,5,194,76
77,853,5,222,2
77,853,5,149,55
77,853,5,121,274
77,853,5,164,187
77,853,5,322,210
77,853,5,178,40
77,853,5,184,23
77,853,5,248,61
77,853,6,44,204
77,853,6,28,123
77,853,6,370,20
77,853,6,236,121
77,853,6,36,36
77,853,6,245,193
77,853,6,373,241
77,853,6,166,254
77,853,6,56,187
77,853,6,179,5
77,853,6,22,37
77,853,6,99,107
77,853,6,164,54
77,853,6,334,90
77,853,6,108,241
77,853,6,143,270
77,853,6,331,142
77,853,6,1,110
77,853,6,156,278
77,853,6,70,255
77,853,6,178,211
77,853,6,154,87
77,853,6,238,122
77,853,6,167,238
77,853,6,152,34
77,853,6,314,11
77,854,5,103,267
77,854,5,88,125
77,854,5,266,283
77,854,5,115,88
77,854,5,40,149
77,854,5,236,202
77,854,5,351,282
77,854,5,360,99
77,854,5,98,237
77,854,6,235,189
77,854,6,352,173
77,854,6,210,252
77,854,6,357,269
77,854,6,328,248
77,854,6,284,160
77,854,6,205,140
77,854,6,16,265
77,854,6,207,131
77,854,6,100,240
77,854,6,348,193
77,854,6,347,245
77,854,6,85,56
77,854,6,229,275
77,854,6,209,139
77,854,6,35,208
77,854,6,232,270
77,854,6,99,149
77,854,6,251,1
77,854,6,136,40
77,854,6,87,234
77,854,6,382,239
77,854,6,4,247
77,854,6,219,180
77,854,6,167,131
77,854,6,384,266
77,854,6,267,104
77,854,6,322,125
77,855,3,215,224
77,855,3,293,189
77,855,4,108,35
77,855,4,52,88
77,855,5,45,23
77,855,5,254,108
77,855,5,103,2
77,855,5,5,286
77,855,5,98,162
77,855,5,34,265
77,855,5,342,128
77,855,5,338,169
77,855,6,56,123
77,855,6,225,25
77,855,6,110,14
77,855,6,92,42
77,855,6,155,288
77,855,6,140,45
77,855,6,309,279
77,855,6,63,272
77,855,6,69,9
77,855,6,44,180
77,855,6,36,208
77,855,6,348,265
77,855,6,267,134
77,855,6,325,137
77,855,6,283,284
77,855,6,145,264
77,855,6,239,242
77,855,6,161,4
77,855,6,10,164
77,855,6,159,247
77,855,6,196,279
77,855,6,278,186
77,855,6,210,18
77,855,6,46,26
77,855,6,142,55
77,855,6,80,202
77,855,6,25,143
77,855,6,75,128
77,856,4,307,214
77,856,4,2,47
77,856,4,238,6
77,856,5,281,222
77,856,5,341,30
77,856,5,190,3
77,856,5,79,95
77,856,5,258,97
77,856,5,5,127
77,856,5,375,137
77,856,6,165,121
77,856,6,275,29
77,856,6,343,98
77,856,6,287,256
77,856,6,151,115
77,856,6,241,25
77,856,6,28,281
77,856,6,223,260
77,856,6,323,81
77,856,6,16,191
77,856,6,90,276
77,856,6,286,156
77,856,6,166,200
77,856,6,25,287
77,856,6,169,52
77,856,6,37,65
77,856,6,302,183
77,856,6,8,84
77,856,6,238,187
77,856,6,134,110
77,856,6,278,213
77,856,6,281,115
77,856,6,114,74
77,856,6,257,225
77,856,6,325,258
77,856,6,98,113
77,856,6,5,164
77,856,6,194,169
77,856,6,336,236
77,856,6,26,158
77,856,6,96,257
77,856,6,25,270
77,856,6,44,207
77,857,3,261,271
77,857,3,97,188
77,857,4,132,189
77,857,4,364,169
77,857,4,364,189
77,857,5,42,42
77,857,5,355,16
77,857,5,254,179
77,857,5,76,8
77,857,5,305,24
77,857,5,45,42
77,857,5,70,143
77,857,5,230,76
77,857,5,102,54
77,857,6,103,36
77,857,6,215,106
77,857,6,188,69
77,857,6,155,153
77,857,6,321,126
77,857,6,156,205
77,857,6,250,65
77,857,6,152,279
77,857,6,297,273
77,857,6,220,232
77,857,6,73,180
77,857,6,273,285
77,857,6,333,1
77,857,6,109,248
77,857,6,371,285
77,857,6,9,127
77,857,6,11,142
77,857,6,188,19
77,857,6,304,35
77,857,6,56,77
77,857,6,52,40
77,857,6,362,286
77,857,6,272,261
77,857,6,332,29
77,857,6,1,108
77,857,6,66,216
77,857,6,261,88
77,857,6,325,107
77,857,6,323,235
77,857,6,295,25
77,857,6,78,167
77,857,6,324,252
77,858,3,376,110
77,858,3,355,275
77,858,3,267,112
77,858,4,121,232
77,858,5,69,208
77,858,5,268,92
77,858,5,80,10
77,858,5,151,10
77,858,6,266,27
77,858,6,43,17
77,858,6,38,180
77,858,6,67,151
77,858,6,305,93
77,858,6,132,3
77,858,6,77,265
77,858,6,128,44
77,858,6,130,269
77,858,6,160,70
77,858,6,296,47
77,858,6,293,161
77,858,6,285,79
77,858,6,317,209
77,858,6,99,61
77,858,6,88,1
77,858,6,336,257
77,858,6,70,120
77,858,6,234,157
77,858,6,76,84
77,858,6,246,182
77,858,6,56,205
77,858,6,302,66
77,858,6,26,70
77,858,6,221,35
77,858,6,244,192
77,858,6,223,17
77,858,6,27,29
77,858,6,323,222
77,858,6,256,280
77,858,6,206,109
77,858,6,49,251
77,858,6,151,8
77,858,6,377,146
77,858,6,340,157
77,858,6,313,249
77,858,6,308,127
77,859,4,80,32
77,859,4,380,173
77,859,5,278,215
77,859,5,82,279
77,859,5,83,87
77,859,5,96,181
77,859,5,91,152
77,859,5,304,87
77,859,5,176,275
77,859,5,162,271
77,859,5,77,27
77,859,6,237,210
77,859,6,351,73
77,859,6,129,95
77,859,6,67,267
77,859,6,74,34
77,859,6,58,223
77,859,6,224,128
77,859,6,106,182
77,859,6,275,17
77,859,6,100,238
77,859,6,111,109
77,859,6,83,278
77,859,6,312,63
77,859,6,341,80
77,859,6,310,151
77,859,6,102,222
77,859,6,257,87
77,859,6,75,208
77,859,6,375,175
77,859,6,18,203
